begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange
1969;1980;75;3;guote rîter;Christen (Kollektiv);null;0;0;1;R_LHE;108;null;["PER"];[{"endOffset":22,"startOffset":11,"start":1958,"end":1958}];[{"endOffset":22,"startOffset":11,"start":"\/div[74]","end":"\/div[74]"}];19691980;
1997;2040;75;3;mîn veter Balygân, der mit dem keiser Karle;Baligân;overlap_max;0;0;1;R_LHE;108;null;["PER"];[{"endOffset":24,"startOffset":11,"start":1986,"end":2016}];[{"endOffset":24,"startOffset":11,"start":"\/div[75]","end":"\/div[76]"}];19972040;
2024;2040;75;3;dem keiser Karle;null;overlap;0;0;1;R_LHE;108;null;["PER"];[{"endOffset":24,"startOffset":8,"start":"2016","end":"2016"}];[{"endOffset":24,"startOffset":8,"start":"\/div[76]","end":"\/div[76]"}];20242040;
2053;2070;75;3;der heidenschefte;Heiden (Kollektiv);null;0;0;1;R_LHE;108;null;["PER"];[{"endOffset":23,"startOffset":6,"start":"2047","end":"2047"}];[{"endOffset":23,"startOffset":6,"start":"\/div[77]","end":"\/div[77]"}];20532070;
2219;2226;75;3;Arabeln;Gyburc/Arabel;null;0;0;1;R_LHE;108;null;["PER"];[{"endOffset":7,"startOffset":0,"start":"2219","end":"2219"}];[{"endOffset":7,"startOffset":0,"start":"\/div[83]","end":"\/div[83]"}];22192226;
2253;2258;75;3;Jêsus;Gott (christlich);null;0;0;1;R_LHE;108;null;["PER"];[{"endOffset":9,"startOffset":4,"start":2249,"end":2249}];[{"endOffset":9,"startOffset":4,"start":"\/div[84]","end":"\/div[84]"}];22532258;
2392;2406;75;3;hêrrn und mâge;Heiden (Kollektiv);null;0;0;0;R_LHE;108;null;["PER"];[{"endOffset":14,"startOffset":0,"start":2392,"end":2392}];[{"endOffset":14,"startOffset":0,"start":"\/div[89]","end":"\/div[89]"}];23922406;
2417;2424;75;3;Gyburge;Gyburc/Arabel;null;0;0;0;R_LHE;108;null;["PER"];[{"endOffset":10,"startOffset":3,"start":2414,"end":2414}];[{"endOffset":10,"startOffset":3,"start":"\/div[90]","end":"\/div[90]"}];24172424;
2522;2534;75;3;Der marcrâve;Willehalm;null;0;0;0;-;108;null;["PER"];[{"endOffset":12,"startOffset":0,"start":2522,"end":2522}];[{"endOffset":12,"startOffset":0,"start":"\/div[94]","end":"\/div[94]"}];25222534;
2650;2657;75;3;Gyburge;Gyburc/Arabel;null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":16,"startOffset":9,"start":2641,"end":2641}];[{"endOffset":16,"startOffset":9,"start":"\/div[99]","end":"\/div[99]"}];26502657;
2724;2730;75;3;Gyburc;Gyburc/Arabel;null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":6,"startOffset":0,"start":"2724","end":"2724"}];[{"endOffset":6,"startOffset":0,"start":"\/div[102]","end":"\/div[102]"}];27242730;
2916;2923;75;3;Gyburge;Gyburc/Arabel;null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":7,"startOffset":0,"start":2916,"end":2916}];[{"endOffset":7,"startOffset":0,"start":"\/div[108]","end":"\/div[108]"}];29162923;
3003;3017;75;3;Gyburc Oransch;Gyburc/Arabel;null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":14,"startOffset":0,"start":3003,"end":3003}];[{"endOffset":14,"startOffset":0,"start":"\/div[111]","end":"\/div[111]"}];30033017;
3036;3044;75;3;ir vater;Terramer;null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":8,"startOffset":0,"start":3036,"end":3036}];[{"endOffset":8,"startOffset":0,"start":"\/div[112]","end":"\/div[112]"}];30363044;
3097;3108;75;3;die kristen;Christen (Kollektiv);null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":20,"startOffset":9,"start":"3088","end":"3088"}];[{"endOffset":20,"startOffset":9,"start":"\/div[114]","end":"\/div[114]"}];30973108;
3333;3341;75;3;Tybaldes;Tybalt;null;0;0;0;R_ORA;109;null;["PER"];[{"endOffset":18,"startOffset":10,"start":3323,"end":3323}];[{"endOffset":18,"startOffset":10,"start":"\/div[122]","end":"\/div[122]"}];33333341;
3443;3448;75;3;vater;Terramer;null;0;0;1;R_ORA;109;null;["PER"];[{"endOffset":17,"startOffset":12,"start":3431,"end":3431}];[{"endOffset":17,"startOffset":12,"start":"\/div[126]","end":"\/div[126]"}];34433448;
3564;3578;75;3;die Franzoyser;Christen (Kollektiv);null;0;0;1;R_ORA;110;null;["PER"];[{"endOffset":24,"startOffset":10,"start":3554,"end":3554}];[{"endOffset":24,"startOffset":10,"start":"\/div[131]","end":"\/div[131]"}];35643578;
3727;3737;75;3;der markîs;Willehalm;null;0;0;1;R_ORA;110;null;["PER"];[{"endOffset":30,"startOffset":20,"start":3707,"end":3707}];[{"endOffset":30,"startOffset":20,"start":"\/div[136]","end":"\/div[136]"}];37273737;
4015;4050;75;3;ir gunêrten Sarrazîne, etlîche mâge;Heiden (Kollektiv);null;0;0;1;R_ORA;110;null;["PER"];[{"endOffset":12,"startOffset":0,"start":4015,"end":4038}];[{"endOffset":12,"startOffset":0,"start":"\/div[146]","end":"\/div[147]"}];40154050;
4229;4250;75;3;iwerem gote Tervigant;Götter (heidnisch);null;0;0;1;R_ORA;110;null;["PER"];[{"endOffset":25,"startOffset":4,"start":4225,"end":4225}];[{"endOffset":25,"startOffset":4,"start":"\/div[154]","end":"\/div[154]"}];42294250;
4287;4295;75;3;Terramêr;Terramer;null;0;0;0;R_ORA;110;null;["PER"];[{"endOffset":11,"startOffset":3,"start":"4284","end":"4284"}];[{"endOffset":11,"startOffset":3,"start":"\/div[156]","end":"\/div[156]"}];42874295;
4595;4602;75;3;Gyburge;Gyburc/Arabel;null;0;0;0;R_ORA;111;null;["PER"];[{"endOffset":10,"startOffset":3,"start":"4592","end":"4592"}];[{"endOffset":10,"startOffset":3,"start":"\/div[169]","end":"\/div[169]"}];45954602;
4692;4705;75;3;ir kleine her;Christen (Kollektiv);null;0;0;0;R_ORA;111;null;["PER"];[{"endOffset":27,"startOffset":14,"start":"4678","end":"4678"}];[{"endOffset":27,"startOffset":14,"start":"\/div[172]","end":"\/div[172]"}];46924705;
4736;4755;75;3;ieslîchem tôten man;Christen (Kollektiv);null;0;0;0;R_ORA;111;null;["PER"];[{"endOffset":24,"startOffset":5,"start":4731,"end":4731}];[{"endOffset":24,"startOffset":5,"start":"\/div[174]","end":"\/div[174]"}];47364755;
4954;4965;75;3;der marcrâf;Willehalm;null;0;0;0;-;111;null;["PER"];[{"endOffset":11,"startOffset":0,"start":4954,"end":4954}];[{"endOffset":11,"startOffset":0,"start":"\/div[182]","end":"\/div[182]"}];49544965;
4998;5005;75;3;Gyburge;Gyburc/Arabel;null;0;0;0;R_WEG;111;null;["PER"];[{"endOffset":25,"startOffset":18,"start":4980,"end":4980}];[{"endOffset":25,"startOffset":18,"start":"\/div[183]","end":"\/div[183]"}];49985005;
5158;5161;75;3;got;Gott (christlich);null;1;0;0;R_WEG;111;null;["PER"];[{"endOffset":34,"startOffset":31,"start":"5127","end":"5127"}];[{"endOffset":34,"startOffset":31,"start":"\/div[188]","end":"\/div[188]"}];51585161;
5236;5248;75;3;der marcrâve;Willehalm;null;0;0;0;R_ORL;112;null;["PER"];[{"endOffset":22,"startOffset":10,"start":5226,"end":5226}];[{"endOffset":22,"startOffset":10,"start":"\/div[192]","end":"\/div[192]"}];52365248;
5560;5569;75;3;dem wirte;# unbestimmt (einzel);null;0;0;0;R_ORL;112;null;["PER"];[{"endOffset":18,"startOffset":9,"start":5551,"end":5551}];[{"endOffset":18,"startOffset":9,"start":"\/div[203]","end":"\/div[203]"}];55605569;
5738;5754;75;3;ein gewaltic man;# unbestimmt (einzel);null;0;0;0;R_ORL;112;null;["PER"];[{"endOffset":23,"startOffset":7,"start":"5731","end":"5731"}];[{"endOffset":23,"startOffset":7,"start":"\/div[209]","end":"\/div[209]"}];57385754;
5813;5823;75;3;dem künege;Lôys;null;0;0;0;R_ORL;112;null;["PER"];[{"endOffset":14,"startOffset":4,"start":5809,"end":5809}];[{"endOffset":14,"startOffset":4,"start":"\/div[212]","end":"\/div[212]"}];58135823;
5864;5877;75;3;den marcrâven;Willehalm;null;0;0;0;R_ORL;112;null;["PER"];[{"endOffset":16,"startOffset":3,"start":5861,"end":5861}];[{"endOffset":16,"startOffset":3,"start":"\/div[214]","end":"\/div[214]"}];58645877;
6259;6270;75;3;der rihtaer;# unbestimmt (einzel);null;0;0;1;R_ORL;113;null;["PER"];[{"endOffset":11,"startOffset":0,"start":"6259","end":"6259"}];[{"endOffset":11,"startOffset":0,"start":"\/div[228]","end":"\/div[228]"}];62596270;
6275;6284;75;3;die sînen;# unbestimmt (multi);null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":25,"startOffset":16,"start":6259,"end":6259}];[{"endOffset":25,"startOffset":16,"start":"\/div[228]","end":"\/div[228]"}];62756284;
6341;6351;75;3;diu comûne;# unbestimmt (multi);null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"6341","end":"6341"}];[{"endOffset":10,"startOffset":0,"start":"\/div[231]","end":"\/div[231]"}];63416351;
6377;6387;75;3;der rihter;# unbestimmt (einzel);null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":22,"startOffset":12,"start":"6365","end":"6365"}];[{"endOffset":22,"startOffset":12,"start":"\/div[232]","end":"\/div[232]"}];63776387;
6528;6539;75;3;der rihtaer;# unbestimmt (einzel);null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":11,"startOffset":0,"start":"6528","end":"6528"}];[{"endOffset":11,"startOffset":0,"start":"\/div[238]","end":"\/div[238]"}];65286539;
6540;6549;75;3;die sînen;# unbestimmt (multi);null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":21,"startOffset":12,"start":"6528","end":"6528"}];[{"endOffset":21,"startOffset":12,"start":"\/div[238]","end":"\/div[238]"}];65406549;
6776;6787;75;3;der rihtaer;# unbestimmt (einzel);null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":15,"startOffset":4,"start":"6772","end":"6772"}];[{"endOffset":15,"startOffset":4,"start":"\/div[246]","end":"\/div[246]"}];67766787;
6829;6842;75;3;des marcrâven;Willehalm;null;0;0;0;R_ORL;113;null;["PER"];[{"endOffset":13,"startOffset":0,"start":6829,"end":6829}];[{"endOffset":13,"startOffset":0,"start":"\/div[248]","end":"\/div[248]"}];68296842;
7148;7161;75;3;dem einem man;Willehalm;null;0;0;0;R_ORL;114;null;["PER"];[{"endOffset":25,"startOffset":12,"start":"7136","end":"7136"}];[{"endOffset":25,"startOffset":12,"start":"\/div[259]","end":"\/div[259]"}];71487161;
7856;7868;75;3;al dem comûn;# unbestimmt (multi);null;0;0;0;R_WEG;115;null;["PER"];[{"endOffset":24,"startOffset":12,"start":"7844","end":"7844"}];[{"endOffset":24,"startOffset":12,"start":"\/div[285]","end":"\/div[285]"}];78567868;
7898;7916;75;3;Arnalt vîz cons de;Arnalt;overlap_max;0;0;0;-;115;null;["PER"];[{"endOffset":18,"startOffset":0,"start":7898,"end":7898}];[{"endOffset":18,"startOffset":0,"start":"\/div[287]","end":"\/div[287]"}];78987916;
7909;7923;75;3;cons de Narbôn;null;overlap;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":25,"startOffset":11,"start":"7898","end":"7898"}];[{"endOffset":25,"startOffset":11,"start":"\/div[287]","end":"\/div[287]"}];79097923;
8037;8046;75;3;vil rîter;Christen (Kollektiv);null;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":9,"startOffset":0,"start":"8037","end":"8037"}];[{"endOffset":9,"startOffset":0,"start":"\/div[292]","end":"\/div[292]"}];80378046;
8107;8120;75;3;des rihtaeres;null;overlap;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":20,"startOffset":7,"start":"8100","end":"8100"}];[{"endOffset":20,"startOffset":7,"start":"\/div[294]","end":"\/div[294]"}];81078120;
8107;8124;75;3;des rihtaeres wîp;# unbestimmt (einzel);overlap_max;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":24,"startOffset":7,"start":8100,"end":8100}];[{"endOffset":24,"startOffset":7,"start":"\/div[294]","end":"\/div[294]"}];81078124;
8189;8200;75;3;des küneges;Lôys;null;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":11,"startOffset":0,"start":8189,"end":8189}];[{"endOffset":11,"startOffset":0,"start":"\/div[297]","end":"\/div[297]"}];81898200;
8221;8227;75;3;ir man;# unbestimmt (einzel);null;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":6,"startOffset":0,"start":"8221","end":"8221"}];[{"endOffset":6,"startOffset":0,"start":"\/div[298]","end":"\/div[298]"}];82218227;
8294;8305;75;3;al der diet;# unbestimmt (multi);null;0;0;1;R_ORL;115;null;["PER"];[{"endOffset":24,"startOffset":13,"start":"8281","end":"8281"}];[{"endOffset":24,"startOffset":13,"start":"\/div[300]","end":"\/div[300]"}];82948305;
8394;8415;75;3;des roemschen küneges;Lôys;null;0;0;1;R_ORL;115;null;["PER"];[{"endOffset":25,"startOffset":4,"start":8390,"end":8390}];[{"endOffset":25,"startOffset":4,"start":"\/div[304]","end":"\/div[304]"}];83948415;
8426;8437;75;3;zer vrouwen;# unbestimmt (einzel);null;0;0;1;R_ORL;115;null;["PER"];[{"endOffset":11,"startOffset":0,"start":8426,"end":8426}];[{"endOffset":11,"startOffset":0,"start":"\/div[305]","end":"\/div[305]"}];84268437;
8445;8461;75;3;der grâve Arnalt;Arnalt;null;0;0;0;R_ORL;115;null;["PER"];[{"endOffset":35,"startOffset":19,"start":8426,"end":8426}];[{"endOffset":35,"startOffset":19,"start":"\/div[305]","end":"\/div[305]"}];84458461;
8521;8527;75;3;vrouwe;# unbestimmt (einzel);null;0;0;1;R_ORL;115;null;["PER"];[{"endOffset":6,"startOffset":0,"start":8521,"end":8521}];[{"endOffset":6,"startOffset":0,"start":"\/div[308]","end":"\/div[308]"}];85218527;
8689;8700;75;3;der vrouwen;# unbestimmt (einzel);null;0;0;0;R_ORL;116;null;["PER"];[{"endOffset":19,"startOffset":8,"start":8681,"end":8681}];[{"endOffset":19,"startOffset":8,"start":"\/div[314]","end":"\/div[314]"}];86898700;
8780;8797;75;3;al der Franzoyser;Christen (Kollektiv);null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":22,"startOffset":5,"start":8775,"end":8775}];[{"endOffset":22,"startOffset":5,"start":"\/div[317]","end":"\/div[317]"}];87808797;
8971;8980;75;3;der grâve;Arnalt;null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":9,"startOffset":0,"start":8971,"end":8971}];[{"endOffset":9,"startOffset":0,"start":"\/div[324]","end":"\/div[324]"}];89718980;
8989;8997;75;3;gunêrten;# unbestimmt (multi);null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":26,"startOffset":18,"start":"8971","end":"8971"}];[{"endOffset":26,"startOffset":18,"start":"\/div[324]","end":"\/div[324]"}];89898997;
9189;9198;75;3;den künec;Lôys;null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":27,"startOffset":18,"start":9171,"end":9171}];[{"endOffset":27,"startOffset":18,"start":"\/div[331]","end":"\/div[331]"}];91899198;
9213;9224;75;3;mîn swester;# unbestimmt (einzel);null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":18,"startOffset":7,"start":9206,"end":9206}];[{"endOffset":18,"startOffset":7,"start":"\/div[332]","end":"\/div[332]"}];92139224;
9305;9315;75;3;die werden;# unbestimmt (multi);null;0;0;0;R_ORL;116;null;["PER"];[{"endOffset":10,"startOffset":0,"start":"9305","end":"9305"}];[{"endOffset":10,"startOffset":0,"start":"\/div[335]","end":"\/div[335]"}];93059315;
9337;9343;75;3;ritter;Christen (Kollektiv);null;0;0;0;R_ORL;116;null;["PER"];[{"endOffset":6,"startOffset":0,"start":9337,"end":9337}];[{"endOffset":6,"startOffset":0,"start":"\/div[336]","end":"\/div[336]"}];93379343;
9345;9353;75;3;sarjande;Christen (Kollektiv);null;0;0;0;R_ORL;116;null;["PER"];[{"endOffset":16,"startOffset":8,"start":"9337","end":"9337"}];[{"endOffset":16,"startOffset":8,"start":"\/div[336]","end":"\/div[336]"}];93459353;
9379;9392;75;3;den marcrâven;Willehalm;null;0;0;0;R_ORL;116;null;["PER"];[{"endOffset":13,"startOffset":0,"start":9379,"end":9379}];[{"endOffset":13,"startOffset":0,"start":"\/div[338]","end":"\/div[338]"}];93799392;
9486;9492;75;3;Arnalt;Arnalt;null;0;0;0;R_ORL;116;null;["PER"];[{"endOffset":6,"startOffset":0,"start":9486,"end":9486}];[{"endOffset":6,"startOffset":0,"start":"\/div[342]","end":"\/div[342]"}];94869492;
9501;9506;75;3;hêrre;Christen (Kollektiv);null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":20,"startOffset":15,"start":9486,"end":9486}];[{"endOffset":20,"startOffset":15,"start":"\/div[342]","end":"\/div[342]"}];95019506;
9530;9541;75;3;des küneges;Lôys;null;0;0;1;R_ORL;116;null;["PER"];[{"endOffset":21,"startOffset":10,"start":9520,"end":9520}];[{"endOffset":21,"startOffset":10,"start":"\/div[343]","end":"\/div[343]"}];95309541;
9558;9573;75;3;der keiser Karl;Karl;null;0;0;1;R_ORL;117;null;["PER"];[{"endOffset":22,"startOffset":7,"start":9551,"end":9551}];[{"endOffset":22,"startOffset":7,"start":"\/div[345]","end":"\/div[345]"}];95589573;
9612;9640;75;3;sînen sun derz rîche hât und;Lôys;null;0;0;1;R_ORL;117;null;["PER"];[{"endOffset":3,"startOffset":3,"start":9609,"end":9637}];[{"endOffset":3,"startOffset":3,"start":"\/div[347]","end":"\/div[348]"}];96129640;
9706;9719;75;3;anderr künege;# unbestimmt (multi);overlap;0;0;1;R_ORL;117;null;["PER"];[{"endOffset":25,"startOffset":12,"start":9694,"end":9694}];[{"endOffset":25,"startOffset":12,"start":"\/div[350]","end":"\/div[350]"}];97069719;
9706;9725;75;3;anderr künege schar;# unbestimmt (multi);overlap_max;0;0;1;R_ORL;117;null;["PER"];[{"endOffset":31,"startOffset":12,"start":"9694","end":"9694"}];[{"endOffset":31,"startOffset":12,"start":"\/div[350]","end":"\/div[350]"}];97069725;
9925;9931;75;3;Arnalt;Arnalt;null;0;0;1;-;117;null;["PER"];[{"endOffset":6,"startOffset":0,"start":9925,"end":9925}];[{"endOffset":6,"startOffset":0,"start":"\/div[358]","end":"\/div[358]"}];99259931;
9941;9950;75;3;den sînen;Christen (Kollektiv);null;0;0;0;R_WEG;117;null;["PER"];[{"endOffset":25,"startOffset":16,"start":"9925","end":"9925"}];[{"endOffset":25,"startOffset":16,"start":"\/div[358]","end":"\/div[358]"}];99419950;
10022;10036;75;3;al diu comunîe;# unbestimmt (multi);null;0;0;0;R_WEG;117;null;["PER"];[{"endOffset":17,"startOffset":3,"start":"10019","end":"10019"}];[{"endOffset":17,"startOffset":3,"start":"\/div[361]","end":"\/div[361]"}];100230036;
10140;10150;75;3;der markîs;Willehalm;null;0;0;0;R_WEG;117;null;["PER"];[{"endOffset":22,"startOffset":12,"start":10128,"end":10128}];[{"endOffset":22,"startOffset":12,"start":"\/div[365]","end":"\/div[365]"}];101410150;
10258;10270;75;3;Arnalden von;Arnalt;null;0;0;0;R_WEG;117;null;["PER"];[{"endOffset":12,"startOffset":0,"start":10258,"end":10258}];[{"endOffset":12,"startOffset":0,"start":"\/div[370]","end":"\/div[370]"}];102590270;
10279;10291;75;3;der marcrâve;Willehalm;null;0;0;0;R_WEG;117;null;["PER"];[{"endOffset":12,"startOffset":0,"start":10279,"end":10279}];[{"endOffset":12,"startOffset":0,"start":"\/div[371]","end":"\/div[371]"}];102800291;
10378;10384;75;3;Arnalt;Arnalt;null;0;0;0;R_WEG;117;null;["PER"];[{"endOffset":20,"startOffset":14,"start":10364,"end":10364}];[{"endOffset":20,"startOffset":14,"start":"\/div[374]","end":"\/div[374]"}];103790384;
10552;10560;75;3;Arnaldes;Arnalt;null;0;0;0;R_WEG;118;null;["PER"];[{"endOffset":8,"startOffset":0,"start":10552,"end":10552}];[{"endOffset":8,"startOffset":0,"start":"\/div[382]","end":"\/div[382]"}];105530560;
10591;10604;75;3;sînem bruoder;Willehalm;null;0;0;0;R_WEG;118;null;["PER"];[{"endOffset":25,"startOffset":12,"start":10579,"end":10579}];[{"endOffset":25,"startOffset":12,"start":"\/div[383]","end":"\/div[383]"}];105920604;
10699;10712;75;3;dem marcrâven;Willehalm;null;0;0;0;R_WEG;118;null;["PER"];[{"endOffset":13,"startOffset":0,"start":10699,"end":10699}];[{"endOffset":13,"startOffset":0,"start":"\/div[387]","end":"\/div[387]"}];107000712;
10850;10865;75;3;der unverzagete;Arnalt;null;0;0;0;R_WEG;118;null;["PER"];[{"endOffset":23,"startOffset":8,"start":10842,"end":10842}];[{"endOffset":23,"startOffset":8,"start":"\/div[392]","end":"\/div[392]"}];108510865;
10904;10921;75;3;der grâve Arnalt.;Arnalt;null;0;0;1;R_WEG;118;null;["PER"];[{"endOffset":27,"startOffset":10,"start":10894,"end":10894}];[{"endOffset":27,"startOffset":10,"start":"\/div[394]","end":"\/div[394]"}];109050921;
10988;11006;75;3;Willalm der markîs;Willehalm;null;0;0;1;R_WEG;118;null;["PER"];[{"endOffset":19,"startOffset":1,"start":10987,"end":10987}];[{"endOffset":19,"startOffset":1,"start":"\/div[397]","end":"\/div[397]"}];109891006;
11029;11040;75;3;bruoder mîn;Arnalt;null;0;0;1;R_WEG;118;null;["PER"];[{"endOffset":33,"startOffset":22,"start":11007,"end":11007}];[{"endOffset":33,"startOffset":22,"start":"\/div[398]","end":"\/div[398]"}];110301040;
11110;11116;75;3;Arnalt;Arnalt;null;0;0;0;R_WEG;118;null;["PER"];[{"endOffset":6,"startOffset":0,"start":11110,"end":11110}];[{"endOffset":6,"startOffset":0,"start":"\/div[401]","end":"\/div[401]"}];111111116;
11146;11158;75;3;der marcrâve;Willehalm;null;0;0;0;R_WEG;118;null;["PER"];[{"endOffset":19,"startOffset":7,"start":11139,"end":11139}];[{"endOffset":19,"startOffset":7,"start":"\/div[402]","end":"\/div[402]"}];111471158;
11222;11229;75;3;bruoder;Willehalm;null;0;0;1;R_WEG;118;null;["PER"];[{"endOffset":8,"startOffset":1,"start":11221,"end":11221}];[{"endOffset":8,"startOffset":1,"start":"\/div[405]","end":"\/div[405]"}];112231229;
11262;11273;75;3;der getriwe;Arnalt;null;0;0;0;R_WEG;119;null;["PER"];[{"endOffset":21,"startOffset":10,"start":11252,"end":11252}];[{"endOffset":21,"startOffset":10,"start":"\/div[407]","end":"\/div[407]"}];112631273;
11365;11372;75;3;Gyburge;Gyburc/Arabel;null;0;0;1;R_WEG;119;null;["PER"];[{"endOffset":10,"startOffset":3,"start":11362,"end":11362}];[{"endOffset":10,"startOffset":3,"start":"\/div[411]","end":"\/div[411]"}];113661372;
11603;11606;75;3;got;Gott (christlich);null;0;0;1;R_WEG;119;null;["PER"];[{"endOffset":23,"startOffset":20,"start":11583,"end":11583}];[{"endOffset":23,"startOffset":20,"start":"\/div[419]","end":"\/div[419]"}];116041606;
11716;11722;75;3;Arnalt;Arnalt;null;0;0;1;R_WEG;119;null;["PER"];[{"endOffset":6,"startOffset":0,"start":11716,"end":11716}];[{"endOffset":6,"startOffset":0,"start":"\/div[423]","end":"\/div[423]"}];117171722;
12024;12041;75;3;hêrre bruoder mîn;Willehalm;null;0;0;1;R_WEG;119;null;["PER"];[{"endOffset":22,"startOffset":5,"start":12019,"end":12019}];[{"endOffset":22,"startOffset":5,"start":"\/div[434]","end":"\/div[434]"}];120252041;
12069;12082;75;3;mîner swester;Gyburc/Arabel;null;0;0;1;R_WEG;119;null;["PER"];[{"endOffset":13,"startOffset":0,"start":12069,"end":12069}];[{"endOffset":13,"startOffset":0,"start":"\/div[436]","end":"\/div[436]"}];120702082;
12084;12097;75;3;mîner vrouwen;Gyburc/Arabel;null;0;0;1;R_WEG;119;null;["PER"];[{"endOffset":28,"startOffset":15,"start":12069,"end":12069}];[{"endOffset":28,"startOffset":15,"start":"\/div[436]","end":"\/div[436]"}];120852097;
12110;12117;75;3;Gyburge;Gyburc/Arabel;null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":18,"startOffset":11,"start":12099,"end":12099}];[{"endOffset":18,"startOffset":11,"start":"\/div[438]","end":"\/div[438]"}];121112117;
12202;12217;75;3;werder Franzoys;Christen (Kollektiv);null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":27,"startOffset":12,"start":12190,"end":12190}];[{"endOffset":27,"startOffset":12,"start":"\/div[441]","end":"\/div[441]"}];122032217;
12272;12276;75;3;gote;Gott (christlich);null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":27,"startOffset":23,"start":12249,"end":12249}];[{"endOffset":27,"startOffset":23,"start":"\/div[443]","end":"\/div[443]"}];122732276;
12405;12424;75;3;mîne mâg die jungen;Myle;null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":19,"startOffset":0,"start":"12405","end":"12405"}];[{"endOffset":19,"startOffset":0,"start":"\/div[449]","end":"\/div[449]"}];124062424;
12405;12424;75;3;mîne mâg die jungen;Vivîanz;null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":19,"startOffset":0,"start":"12405","end":"12405"}];[{"endOffset":19,"startOffset":0,"start":"\/div[449]","end":"\/div[449]"}];124062425;
12521;12533;75;3;der marcrâve;Willehalm;null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":12,"startOffset":0,"start":12521,"end":12521}];[{"endOffset":12,"startOffset":0,"start":"\/div[453]","end":"\/div[453]"}];125222533;
12547;12565;75;3;Mylen unde Vivîanz;Myle;overlap_max;0;0;0;R_WEG;120;null;["PER"];[{"endOffset":18,"startOffset":0,"start":12547,"end":12547}];[{"endOffset":18,"startOffset":0,"start":"\/div[454]","end":"\/div[454]"}];125482565;
12558;12565;75;3;Vivîanz;null;overlap;0;0;0;R_WEG;120;null;["PER"];[{"endOffset":18,"startOffset":11,"start":"12547","end":"12547"}];[{"endOffset":18,"startOffset":11,"start":"\/div[454]","end":"\/div[454]"}];125592565;
12638;12646;75;3;Terramêr;Terramer;null;0;0;0;R_WEG;120;null;["PER"];[{"endOffset":19,"startOffset":11,"start":12627,"end":12627}];[{"endOffset":19,"startOffset":11,"start":"\/div[457]","end":"\/div[457]"}];126392646;
12817;12824;75;3;Arnalde;Arnalt;null;0;0;0;R_WEG;120;null;["PER"];[{"endOffset":7,"startOffset":0,"start":"12817","end":"12817"}];[{"endOffset":7,"startOffset":0,"start":"\/div[464]","end":"\/div[464]"}];128182824;
12865;12873;75;3;der mâge;Christen (Kollektiv);null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":24,"startOffset":16,"start":12849,"end":12849}];[{"endOffset":24,"startOffset":16,"start":"\/div[465]","end":"\/div[465]"}];128662873;
12912;12928;75;3;den künec Tybalt;Tybalt;null;0;0;1;R_WEG;120;null;["PER"];[{"endOffset":24,"startOffset":8,"start":12904,"end":12904}];[{"endOffset":24,"startOffset":8,"start":"\/div[467]","end":"\/div[467]"}];129132928;
12932;12943;75;3;kreftic her;Heiden (Kollektiv);null;0;0;1;R_WEG;121;null;["PER"];[{"endOffset":14,"startOffset":3,"start":12929,"end":12929}];[{"endOffset":14,"startOffset":3,"start":"\/div[469]","end":"\/div[469]"}];129332943;
12990;12996;75;3;Gyburg;Gyburc/Arabel;null;0;0;1;R_WEG;121;null;["PER"];[{"endOffset":14,"startOffset":8,"start":12982,"end":12982}];[{"endOffset":14,"startOffset":8,"start":"\/div[471]","end":"\/div[471]"}];129912996;
