begin ; end ; doc_id ; buch ; quote ; coref ; overlap ;ek ;ek2 ; ds ; space; segnr ; em ; klasse ; xrange;;
29678;29693;53;1;der künec Artûs;Artûs;null;0;0;0;R_HOFART;37;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":0,""start"":29678,""end"":29678}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[1133]"",""end"":""\/div[1133]""}]";297076930
29868;29877;53;1;der künec;Artûs;null;0;0;0;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":29859,""end"":29859}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[1140]"",""end"":""\/div[1140]""}]";298978770
29958;29969;53;1;diu künegîn;Ginovêr;null;0;0;0;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":10,""start"":29948,""end"":29948}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[1143]"",""end"":""\/div[1143]""}]";299879690
30074;30084;53;1;dem ritter;Idêrs;overlap_max;0;0;0;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":""30070"",""end"":""30070""}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1149]"",""end"":""\/div[1149]""}]";301040840
30074;30084;53;1;dem ritter;Idêrs;overlap;0;0;0;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":""30070"",""end"":""30070""}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1149]"",""end"":""\/div[1149]""}]";301040841
30170;30177;53;1;geselle;Artûs;null;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":11,""start"":30159,""end"":30159}]";"[{""endOffset"":18,""startOffset"":11,""start"":""\/div[1152]"",""end"":""\/div[1152]""}]";302001770
30215;30224;53;1;mîn maget;# unbestimmt (einzel);null;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":16,""start"":30199,""end"":30199}]";"[{""endOffset"":25,""startOffset"":16,""start"":""\/div[1153]"",""end"":""\/div[1153]""}]";302452240
30238;30258;53;1;Êrec fil;Erec;overlap_max;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":30258,""startOffset"":30238,""start"":0,""end"":0}]";"[{""endOffset"":12,""startOffset"":4,""start"":""\/div[1154]"",""end"":""\/div[1154]""}]";302682580
30250;30257;53;1;roi Lac;null;overlap;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":16,""start"":""30234"",""end"":""30234""}]";"[{""endOffset"":23,""startOffset"":16,""start"":""\/div[1154]"",""end"":""\/div[1154]""}]";302802570
30254;30257;53;1;Lac;null;overlap;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":20,""start"":30234,""end"":30234}]";"[{""endOffset"":23,""startOffset"":20,""start"":""\/div[1154]"",""end"":""\/div[1154]""}]";302842570
30350;30360;53;1;vrouwe mîn;Ginovêr;overlap_max;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":32,""startOffset"":22,""start"":""30328"",""end"":""30328""}]";"[{""endOffset"":32,""startOffset"":22,""start"":""\/div[1158]"",""end"":""\/div[1158]""}]";303803600
30350;30360;53;1;vrouwe mîn;Ginovêr;overlap;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":32,""startOffset"":22,""start"":""30328"",""end"":""30328""}]";"[{""endOffset"":32,""startOffset"":22,""start"":""\/div[1158]"",""end"":""\/div[1158]""}]";303803601
30508;30513;53;1;hêrre;Artûs;null;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":30508,""end"":30508}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1164]"",""end"":""\/div[1164]""}]";305385130
30565;30578;53;1;den jungelinc;Erec;overlap_max;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":13,""start"":""30552"",""end"":""30552""}]";"[{""endOffset"":26,""startOffset"":13,""start"":""\/div[1166]"",""end"":""\/div[1166]""}]";305955780
30565;30578;53;1;den jungelinc;Erec;overlap;0;0;1;R_HOFART;38;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":13,""start"":""30552"",""end"":""30552""}]";"[{""endOffset"":26,""startOffset"":13,""start"":""\/div[1166]"",""end"":""\/div[1166]""}]";305955781
30633;30636;53;1;got;#Gott;null;0;0;1;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":3,""startOffset"":0,""start"":30633,""end"":30633}]";"[{""endOffset"":3,""startOffset"":0,""start"":""\/div[1169]"",""end"":""\/div[1169]""}]";306636360
30658;30665;53;1;geselle;Artûs;overlap_max;0;0;1;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""30658"",""end"":""30658""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[1170]"",""end"":""\/div[1170]""}]";306886650
30658;30665;53;1;geselle;Artûs;overlap;0;0;1;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":0,""start"":""30658"",""end"":""30658""}]";"[{""endOffset"":7,""startOffset"":0,""start"":""\/div[1170]"",""end"":""\/div[1170]""}]";306886651
30952;30958;53;1;Walwân;Gâwein;null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":8,""start"":30944,""end"":30944}]";"[{""endOffset"":14,""startOffset"":8,""start"":""\/div[1180]"",""end"":""\/div[1180]""}]";309829580
30963;30977;53;1;der vriunt;Keiin;null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":30977,""startOffset"":30963,""start"":0,""end"":0}]";"[{""endOffset"":29,""startOffset"":19,""start"":""\/div[1180]"",""end"":""\/div[1180]""}]";309939770
30979;30998;53;1;der truhsaeze Keiîn;Keiin;null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":30998,""startOffset"":30979,""start"":0,""end"":0}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[1181]"",""end"":""\/div[1181]""}]";310099980
31055;31066;53;1;den vrouwen;# unbestimmt (multi);null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":12,""start"":31043,""end"":31043}]";"[{""endOffset"":23,""startOffset"":12,""start"":""\/div[1184]"",""end"":""\/div[1184]""}]";310860660
31110;31122;53;1;disen ritter;Idêrs;null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":0,""start"":31110,""end"":31110}]";"[{""endOffset"":12,""startOffset"":0,""start"":""\/div[1187]"",""end"":""\/div[1187]""}]";311411220
31172;31185;53;1;der küneginne kunt;Ginovêr;null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":31185,""startOffset"":31172,""start"":0,""end"":0}]";"[{""endOffset"":18,""startOffset"":0,""start"":""\/div[1191]"",""end"":""\/div[1191]""}]";312031850
31214;31224;53;1;ir vrouwen;# unbestimmt (multi);null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":31214,""end"":31214}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1193]"",""end"":""\/div[1193]""}]";312452240
31319;31335;53;1;diu ritterschaft;# unbestimmt (multi);null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":33,""startOffset"":17,""start"":31302,""end"":31302}]";"[{""endOffset"":33,""startOffset"":17,""start"":""\/div[1197]"",""end"":""\/div[1197]""}]";313503350
31364;31374;53;1;der ritter;Idêrs;null;0;0;0;R_HOFART;39;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":31360,""end"":31360}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1199]"",""end"":""\/div[1199]""}]";313953740
31398;31409;53;1;diu künegîn;Ginovêr;null;0;0;0;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":10,""start"":31388,""end"":31388}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[1200]"",""end"":""\/div[1200]""}]";314294090
31427;31434;53;1;der man;Idêrs;null;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":23,""startOffset"":16,""start"":31411,""end"":31411}]";"[{""endOffset"":23,""startOffset"":16,""start"":""\/div[1201]"",""end"":""\/div[1201]""}]";314584340
31495;31499;53;1;dem Êrec;Erec;null;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":31499,""startOffset"":31495,""start"":0,""end"":0}]";"[{""endOffset"":8,""startOffset"":0,""start"":""\/div[1204]"",""end"":""\/div[1204]""}]";315264990
31538;31549;53;1;daz getwerc;Maliclisier;overlap_max;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""31538"",""end"":""31538""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1206]"",""end"":""\/div[1206]""}]";315695490
31538;31549;53;1;daz getwerc;Maliclisier;overlap;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":11,""startOffset"":0,""start"":""31538"",""end"":""31538""}]";"[{""endOffset"":11,""startOffset"":0,""start"":""\/div[1206]"",""end"":""\/div[1206]""}]";315695491
31554;31562;53;1;sîn âmîe;# unbestimmt (einzel);overlap_max;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":16,""start"":""31538"",""end"":""31538""}]";"[{""endOffset"":24,""startOffset"":16,""start"":""\/div[1206]"",""end"":""\/div[1206]""}]";315855620
31554;31562;53;1;sîn âmîe;# unbestimmt (einzel);overlap;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":16,""start"":""31538"",""end"":""31538""}]";"[{""endOffset"":24,""startOffset"":16,""start"":""\/div[1206]"",""end"":""\/div[1206]""}]";315855621
31798;31805;53;1;Êrecken;Erec;null;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":7,""start"":31791,""end"":31791}]";"[{""endOffset"":14,""startOffset"":7,""start"":""\/div[1216]"",""end"":""\/div[1216]""}]";318298050
31885;31895;53;1;den ritter;Idêrs;null;0;0;1;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":12,""start"":31873,""end"":31873}]";"[{""endOffset"":22,""startOffset"":12,""start"":""\/div[1219]"",""end"":""\/div[1219]""}]";319168950
31995;32006;53;1;der künegîn, der eintwederz möhte wol sîn;Ginovêr;null;0;0;0;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":32006,""startOffset"":31995,""start"":0,""end"":0}]";"[{""endOffset"":28,""startOffset"":17,""start"":""\/div[1223]"",""end"":""\/div[1224]""}]";320270060
32062;32067;53;1;Îdêrs;Idêrs;null;0;0;0;R_HOFART;40;null;"[""PER""]";"[{""endOffset"":5,""startOffset"":0,""start"":32062,""end"":32062}]";"[{""endOffset"":5,""startOffset"":0,""start"":""\/div[1226]"",""end"":""\/div[1226]""}]";320940670
32220;32235;53;1;der künec Artûs;Artûs;null;0;0;0;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":4,""start"":32216,""end"":32216}]";"[{""endOffset"":19,""startOffset"":4,""start"":""\/div[1233]"",""end"":""\/div[1233]""}]";322522350
32266;32276;53;1;der ritter;Idêrs;null;0;0;0;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":32266,""end"":32266}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1235]"",""end"":""\/div[1235]""}]";322982760
32385;32397;53;1;dem getwerge;Maliclisier;overlap_max;0;0;0;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":4,""start"":""32381"",""end"":""32381""}]";"[{""endOffset"":16,""startOffset"":4,""start"":""\/div[1239]"",""end"":""\/div[1239]""}]";324173970
32385;32397;53;1;dem getwerge;Maliclisier;overlap;0;0;0;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":16,""startOffset"":4,""start"":""32381"",""end"":""32381""}]";"[{""endOffset"":16,""startOffset"":4,""start"":""\/div[1239]"",""end"":""\/div[1239]""}]";324173971
32448;32459;53;1;die künegîn;Ginovêr;overlap_max;0;0;0;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":15,""start"":""32433"",""end"":""32433""}]";"[{""endOffset"":26,""startOffset"":15,""start"":""\/div[1241]"",""end"":""\/div[1241]""}]";324804590
32448;32459;53;1;die künegîn;Ginovêr;overlap;0;0;0;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":15,""start"":""32433"",""end"":""32433""}]";"[{""endOffset"":26,""startOffset"":15,""start"":""\/div[1241]"",""end"":""\/div[1241]""}]";324804591
32528;32534;53;1;vrouwe;Ginovêr;null;0;0;1;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":12,""start"":32516,""end"":32516}]";"[{""endOffset"":18,""startOffset"":12,""start"":""\/div[1244]"",""end"":""\/div[1244]""}]";325605340
32597;32600;53;1;got;#Gott;overlap_max;0;0;1;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":""32593"",""end"":""32593""}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[1247]"",""end"":""\/div[1247]""}]";326296000
32597;32600;53;1;got;#Gott;overlap;0;0;1;R_HOFART;41;null;"[""PER""]";"[{""endOffset"":7,""startOffset"":4,""start"":""32593"",""end"":""32593""}]";"[{""endOffset"":7,""startOffset"":4,""start"":""\/div[1247]"",""end"":""\/div[1247]""}]";326296001
33325;33336;53;1;mîn getwerc;Maliclisier;null;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":15,""startOffset"":4,""start"":33321,""end"":33321}]";"[{""endOffset"":15,""startOffset"":4,""start"":""\/div[1274]"",""end"":""\/div[1274]""}]";333583360
33337;33346;53;1;die maget;# unbestimmt (einzel);overlap_max;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":16,""start"":""33321"",""end"":""33321""}]";"[{""endOffset"":25,""startOffset"":16,""start"":""\/div[1274]"",""end"":""\/div[1274]""}]";333703460
33337;33346;53;1;die maget;# unbestimmt (einzel);overlap;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":16,""start"":""33321"",""end"":""33321""}]";"[{""endOffset"":25,""startOffset"":16,""start"":""\/div[1274]"",""end"":""\/div[1274]""}]";333703461
33395;33414;53;1;Êrec fil de roi Lac;Erec;overlap_max;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":9,""start"":""33386"",""end"":""33386""}]";"[{""endOffset"":28,""startOffset"":9,""start"":""\/div[1276]"",""end"":""\/div[1276]""}]";334284140
33407;33414;53;1;roi Lac;null;overlap;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":28,""startOffset"":21,""start"":""33386"",""end"":""33386""}]";"[{""endOffset"":28,""startOffset"":21,""start"":""\/div[1276]"",""end"":""\/div[1276]""}]";334404140
33510;33516;53;1;vrouwe;Ginovêr;null;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":14,""start"":33496,""end"":33496}]";"[{""endOffset"":20,""startOffset"":14,""start"":""\/div[1280]"",""end"":""\/div[1280]""}]";335435160
33706;33716;53;1;eine maget;# unbestimmt (einzel);overlap_max;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":19,""start"":""33687"",""end"":""33687""}]";"[{""endOffset"":29,""startOffset"":19,""start"":""\/div[1287]"",""end"":""\/div[1287]""}]";337397160
33706;33716;53;1;eine maget;# unbestimmt (einzel);overlap;0;0;1;R_HOFART;42;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":19,""start"":""33687"",""end"":""33687""}]";"[{""endOffset"":29,""startOffset"":19,""start"":""\/div[1287]"",""end"":""\/div[1287]""}]";337397161
33852;33857;53;1;vrô Artûs;Artûs;null;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":33857,""startOffset"":33852,""start"":0,""end"":0}]";"[{""endOffset"":5,""startOffset"":16,""start"":""\/div[1292]"",""end"":""\/div[1293]""}]";338858570
33862;33873;53;1;diu künegîn;Ginovêr;null;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":21,""startOffset"":10,""start"":33852,""end"":33852}]";"[{""endOffset"":21,""startOffset"":10,""start"":""\/div[1293]"",""end"":""\/div[1293]""}]";338958730
33887;33901;53;1;unsern trehtîn;Erec;overlap_max;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":13,""start"":""33874"",""end"":""33874""}]";"[{""endOffset"":27,""startOffset"":13,""start"":""\/div[1294]"",""end"":""\/div[1294]""}]";339209010
33887;33901;53;1;unsern trehtîn;Erec;overlap;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":13,""start"":""33874"",""end"":""33874""}]";"[{""endOffset"":27,""startOffset"":13,""start"":""\/div[1294]"",""end"":""\/div[1294]""}]";339209011
34232;34242;53;1;zem ritter;Idêrs;null;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":0,""start"":34232,""end"":34232}]";"[{""endOffset"":10,""startOffset"":0,""start"":""\/div[1309]"",""end"":""\/div[1309]""}]";342662420
34250;34261;53;1;diu künegîn;Ginovêr;null;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":29,""startOffset"":18,""start"":34232,""end"":34232}]";"[{""endOffset"":29,""startOffset"":18,""start"":""\/div[1309]"",""end"":""\/div[1309]""}]";342842610
34428;34437;53;1;der künec;Artûs;null;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":9,""startOffset"":0,""start"":34428,""end"":34428}]";"[{""endOffset"":9,""startOffset"":0,""start"":""\/div[1317]"",""end"":""\/div[1317]""}]";344624370
34442;34453;53;1;den rittern;# unbestimmt (multi);null;0;0;0;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":14,""start"":34428,""end"":34428}]";"[{""endOffset"":25,""startOffset"":14,""start"":""\/div[1317]"",""end"":""\/div[1317]""}]";344764530
34526;34560;53;1;einem manderz sô wol gedienen kan;Erec;overlap_max;0;0;1;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":19,""start"":""34507"",""end"":""34536""}]";"[{""endOffset"":24,""startOffset"":19,""start"":""\/div[1320]"",""end"":""\/div[1321]""}]";345605600
34526;34560;53;1;einem manderz sô wol gedienen kan;Erec;overlap;0;0;1;R_HOFART;43;null;"[""PER""]";"[{""endOffset"":24,""startOffset"":19,""start"":""34507"",""end"":""34536""}]";"[{""endOffset"":24,""startOffset"":19,""start"":""\/div[1320]"",""end"":""\/div[1321]""}]";345605601
34724;34730;53;1;Êrecke;Erec;null;1;0;0;-;44;null;"[""PER""]";"[{""endOffset"":10,""startOffset"":4,""start"":34720,""end"":34720}]";"[{""endOffset"":10,""startOffset"":4,""start"":""\/div[1328]"",""end"":""\/div[1328]""}]";347587300
34753;34758;53;1;Îdêrs;Idêrs;null;1;0;0;-;44;null;"[""PER""]";"[{""endOffset"":12,""startOffset"":7,""start"":34746,""end"":34746}]";"[{""endOffset"":12,""startOffset"":7,""start"":""\/div[1329]"",""end"":""\/div[1329]""}]";347877580
34828;34840;53;1;vrouwe Ênîte;Enîte;null;1;0;0;-;44;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":34821,""end"":34821}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[1332]"",""end"":""\/div[1332]""}]";348628400
34990;35006;53;1;der tiuriste man;Erec;null;1;0;0;-;44;null;"[""PER""]";"[{""endOffset"":35006,""startOffset"":34990,""start"":0,""end"":0}]";"[{""endOffset"":27,""startOffset"":11,""start"":""\/div[1339]"",""end"":""\/div[1339]""}]";350250060
35209;35226;53;1;der herzoge Îmâin;Imaîn;null;0;0;0;R_AVT;44;null;"[""PER""]";"[{""endOffset"":31,""startOffset"":14,""start"":35195,""end"":35195}]";"[{""endOffset"":31,""startOffset"":14,""start"":""\/div[1348]"",""end"":""\/div[1348]""}]";352442260
35692;35709;53;1;der herzoge Îmâîn;Imaîn;null;0;0;0;R_AVT;45;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":10,""start"":35682,""end"":35682}]";"[{""endOffset"":27,""startOffset"":10,""start"":""\/div[1367]"",""end"":""\/div[1367]""}]";357277090
35768;35784;53;1;sîner vriundinne;Enîte;overlap_max;0;0;0;R_AVT;45;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":4,""start"":""35764"",""end"":""35764""}]";"[{""endOffset"":20,""startOffset"":4,""start"":""\/div[1370]"",""end"":""\/div[1370]""}]";358037840
35768;35784;53;1;sîner vriundinne;Enîte;overlap;0;0;0;R_AVT;45;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":4,""start"":""35764"",""end"":""35764""}]";"[{""endOffset"":20,""startOffset"":4,""start"":""\/div[1370]"",""end"":""\/div[1370]""}]";358037841
35866;35871;53;1;hêrre;Imaîn;null;0;0;1;R_AVT;45;null;"[""PER""]";"[{""endOffset"":6,""startOffset"":1,""start"":35865,""end"":35865}]";"[{""endOffset"":6,""startOffset"":1,""start"":""\/div[1374]"",""end"":""\/div[1374]""}]";359018710
35907;35917;53;1;mînen wirt;Koralus;null;0;0;1;R_AVT;45;null;"[""PER""]";"[{""endOffset"":20,""startOffset"":10,""start"":35897,""end"":35897}]";"[{""endOffset"":20,""startOffset"":10,""start"":""\/div[1375]"",""end"":""\/div[1375]""}]";359429170
35986;35998;53;1;iwer swester;Karsinefîte;null;0;0;1;R_AVT;45;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":7,""start"":35979,""end"":35979}]";"[{""endOffset"":19,""startOffset"":7,""start"":""\/div[1378]"",""end"":""\/div[1378]""}]";360219980
36091;36102;53;1;sîne tohter;Enîte;null;0;0;1;R_AVT;45;null;"[""PER""]";"[{""endOffset"":22,""startOffset"":11,""start"":36080,""end"":36080}]";"[{""endOffset"":22,""startOffset"":11,""start"":""\/div[1382]"",""end"":""\/div[1382]""}]";361271020
36520;36537;53;1;der herzoge Îmâîn;Imaîn;null;0;0;0;R_AVT;46;null;"[""PER""]";"[{""endOffset"":27,""startOffset"":10,""start"":36510,""end"":36510}]";"[{""endOffset"":27,""startOffset"":10,""start"":""\/div[1398]"",""end"":""\/div[1398]""}]";365565370
36648;36662;53;1;Êrec der hêrre;Erec;null;0;0;0;R_AVT;46;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":0,""start"":36648,""end"":36648}]";"[{""endOffset"":14,""startOffset"":0,""start"":""\/div[1403]"",""end"":""\/div[1403]""}]";366846620
36668;36678;53;1;sîn sweher;Imaîn;overlap_max;0;0;0;R_AVT;46;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":""36664"",""end"":""36664""}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1404]"",""end"":""\/div[1404]""}]";367046780
36668;36678;53;1;sîn sweher;Imaîn;overlap;0;0;0;R_AVT;46;null;"[""PER""]";"[{""endOffset"":14,""startOffset"":4,""start"":""36664"",""end"":""36664""}]";"[{""endOffset"":14,""startOffset"":4,""start"":""\/div[1404]"",""end"":""\/div[1404]""}]";367046781
36771;36785;53;1;vrouwen Ênîten;Enîte;null;0;0;0;R_AVT;46;null;"[""PER""]";"[{""endOffset"":26,""startOffset"":12,""start"":36759,""end"":36759}]";"[{""endOffset"":26,""startOffset"":12,""start"":""\/div[1408]"",""end"":""\/div[1408]""}]";368077850
36921;36930;53;1;diu maget;Enîte;null;0;0;0;R_AVT;46;null;"[""PER""]";"[{""endOffset"":18,""startOffset"":9,""start"":36912,""end"":36912}]";"[{""endOffset"":18,""startOffset"":9,""start"":""\/div[1414]"",""end"":""\/div[1414]""}]";369579300
37010;37049;53;1;ir lieben manden si des tages dô gewan;Erec;overlap_max;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":13,""start"":""36997"",""end"":""37024""}]";"[{""endOffset"":25,""startOffset"":13,""start"":""\/div[1418]"",""end"":""\/div[1419]""}]";370470490
37010;37049;53;1;ir lieben manden si des tages dô gewan;Erec;overlap;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":13,""start"":""36997"",""end"":""37024""}]";"[{""endOffset"":25,""startOffset"":13,""start"":""\/div[1418]"",""end"":""\/div[1419]""}]";370470491
37171;37190;53;1;zal, ritter unde vrouwen;# unbestimmt (multi);null;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":37190,""startOffset"":37171,""start"":0,""end"":0}]";"[{""endOffset"":19,""startOffset"":23,""start"":""\/div[1423]"",""end"":""\/div[1424]""}]";372081900
37281;37290;53;1;der vater vrouwen;Koralus;null;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":37290,""startOffset"":37281,""start"":0,""end"":0}]";"[{""endOffset"":17,""startOffset"":0,""start"":""\/div[1429]"",""end"":""\/div[1429]""}]";373182900
37291;37305;53;1;Ênîten;Enîte;null;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":37305,""startOffset"":37291,""start"":0,""end"":0}]";"[{""endOffset"":24,""startOffset"":18,""start"":""\/div[1429]"",""end"":""\/div[1429]""}]";373283050
37347;37359;53;1;dem herzogen;Imaîn;overlap_max;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":13,""start"":""37334"",""end"":""37334""}]";"[{""endOffset"":25,""startOffset"":13,""start"":""\/div[1431]"",""end"":""\/div[1431]""}]";373843590
37347;37359;53;1;dem herzogen;Imaîn;overlap;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":13,""start"":""37334"",""end"":""37334""}]";"[{""endOffset"":25,""startOffset"":13,""start"":""\/div[1431]"",""end"":""\/div[1431]""}]";373843591
37446;37450;53;1;Êrec;null;overlap;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":4,""startOffset"":0,""start"":37446,""end"":37446}]";"[{""endOffset"":4,""startOffset"":0,""start"":""\/div[1436]"",""end"":""\/div[1436]""}]";374834500
37446;37465;53;1;Êrec fil de roi Lac;Erec;overlap_max;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":0,""start"":""37446"",""end"":""37446""}]";"[{""endOffset"":19,""startOffset"":0,""start"":""\/div[1436]"",""end"":""\/div[1436]""}]";374834650
37458;37465;53;1;roi Lac;null;overlap;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":12,""start"":""37446"",""end"":""37446""}]";"[{""endOffset"":19,""startOffset"":12,""start"":""\/div[1436]"",""end"":""\/div[1436]""}]";374954650
37462;37465;53;1;Lac;null;overlap;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":19,""startOffset"":16,""start"":37446,""end"":37446}]";"[{""endOffset"":19,""startOffset"":16,""start"":""\/div[1436]"",""end"":""\/div[1436]""}]";374994650
37566;37580;53;1;vrouwen Ênîten;Enîte;null;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":25,""startOffset"":11,""start"":37555,""end"":37555}]";"[{""endOffset"":25,""startOffset"":11,""start"":""\/div[1440]"",""end"":""\/div[1440]""}]";376035800
37603;37626;53;1;der herzoge von;Imaîn;null;0;0;0;R_AVT;47;null;"[""PER""]";"[{""endOffset"":37626,""startOffset"":37603,""start"":0,""end"":0}]";"[{""endOffset"":15,""startOffset"":0,""start"":""\/div[1442]"",""end"":""\/div[1442]""}]";376406260
